"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie","Safety","Punkty_spalanie_miasto","Punkty_spalanie_trasa","Punkty_spalanie_srednie","moc_masa","Punkty_moc_masa","Punkty_moment_obrotowy","Punkty_dynamika","Punkty_naped_terenowy","Punkty_nadwozie_terenowe","Punkty_przeswit","Punkty_wlasciwosci_terenowe","Punkty_bezpieczenstwo_wyposazenie","rozmiar","Punkty_rozmiar","Punkty_bezpieczenstwo","Punkty_rozmiar_silnika","Punkty_naped_sportowy","Punkty_cylindry","Punkty_nadwozie_sportowe","Punkty_sportowy_charakter","Punkty_cena","Punkty_rozmiar_miasto","Punkty_miasto","Punkty_rozmiar_trasa","Punkty_paliwo_trasa","Punkty_pojemnosc_baku","Punkty_trasa","Punkty_siedzenia","Punkty_rodzinny","Punkty_uniwersalny"
"Honda",26890,"https://www.ccarprice.com/products/Honda_HR-V_LX_Sport_2WD_2023.jpg","HR-V Sport 2WD 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",158,2,138,63.8,179.8,72.4,104.5,NA,4,NA,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",5.9,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,5.6,830517.776,3.8,4.3,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0,4.9,2.9,4.3,6.8
"Honda",23650,"https://www.ccarprice.com/products/Honda_HR-V_LX_2WD_2023.jpg","HR-V LX 2WD 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,NA,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",5.9,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,5.6,825310.768,3.8,4.3,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0,4.9,2.9,4.3,6.8
"Honda",23650,"https://www.ccarprice.com/products/Honda_HRV_2023.jpg","HR V 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,NA,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",5.9,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,5.6,825310.768,3.8,4.3,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0,4.9,2.9,4.3,6.8
"Honda",30690,"https://www.ccarprice.com/products/Honda_HR-V_EX-L_AWD_2023.jpg","HR-V EX-L AWD 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","Yes","Yes","","","","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,NA,"CVT","all",5,4,NA,"Petrol",25,30,"SUV",6.2,6.3,4.9,5.6,0,0,0.5,0.2,7,8,0,5.6,6.1,825310.768,3.8,4.6,1.3,8,0.8,4,3.2,10,6.2,6.4,0,10,0,5,2.9,4.3,6.8
"Honda",28890,"https://www.ccarprice.com/products/Honda_HR-V_LX_Sport_AWD_2023.jpg","HR-V Sport AWD 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","Yes","Yes","","","","Yes","","","","","","",158,2,138,63.8,179.8,72.4,104.5,NA,4,NA,"CVT","all",5,4,NA,"Petrol",25,30,"SUV",6.9,6.3,4.9,5.6,0,0,0.5,0.2,7,8,0,5.6,6.7,830517.776,3.8,4.9,1.3,8,0.8,4,3.2,10,6.2,6.4,0,10,0,5,2.9,4.3,6.8
"Honda",24850,"https://www.ccarprice.com/products/Honda_HR-V_LX_AWD_2023.jpg","HR-V LX AWD 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","Yes","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,NA,"CVT","all",5,4,NA,"Petrol",25,30,"SUV",6.6,6.3,4.9,5.6,0,0,0.5,0.2,7,8,0,5.6,6.1,825310.768,3.8,4.6,1.3,8,0.8,4,3.2,10,6.2,6.4,0,10,0,5,2.9,4.3,6.8
"Honda",27500,"https://www.ccarprice.com/products/Honda_Civic_Si_Sedan_with_Summer_Tires_2022_Price.jpg","Civic Si Sedan with Summer Tires 2022","1.5L Turbo Inline-4 Gas","Premium","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","","",200,1.5,192,55.5,184,70.9,107.7,NA,4,33,"Manual","front",5,4,2952,"Petrol",27,37,"Sedan",6.6,6,3.7,4.8,0.0677506775067751,1.1,0.7,1.1,3,3,0,2.2,6.1,724030.8,3.3,4.3,0.8,2,0.8,6,2.3,10,6.7,6.5,1,10,0.4,5.1,2.9,4.1,6.8
"Honda",28580,"https://www.ccarprice.com/products/Honda_Accord_Sport_1_5T_CVT_2022.jpg","Accord Sport 1.5T CVT 2022","1.5L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",192,1.5,192,57.1,196.1,73.3,111.4,5.8,4,39,"CVT","front",5,4,3223,"Petrol",29,35,"Sedan",6.6,5.7,4.1,4.9,0.0595718274899162,1,0.7,0.9,3,3,3.6,3.6,7.8,820762.823,3.8,5.7,0.8,2,0.8,6,2.3,10,6.2,6.2,0,10,0.5,4.9,2.9,4.3,6.6
"Honda",15520,"https://www.ccarprice.com/products/Honda_Fit_Sport_2022.jpg","Fit Sport 2022","1.5L Inline-4 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",130,1.5,114,60,161.4,67,99.6,4.4,4,28,"Manual","front",5,4,2553,"Petrol",29,36,"Hatchback",6.6,5.7,3.9,4.8,0.0509204857030944,0.8,0.4,0.7,3,6.5,2.8,4.6,7.8,648828,3,5.2,0.8,2,0.8,8,2.8,10,7,6.5,2,10,0.4,5.5,2.9,3.9,6.9
"Honda",18960,"https://www.ccarprice.com/products/Honda_Fit_EX_2022.jpg","Fit EX 2022","1.5L Inline-4 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",128,1.5,113,60,161.4,67,99.6,4.4,4,28,"Manual","front",5,4,2644,"Petrol",31,36,"Hatchback",6.6,5.4,3.9,4.7,0.048411497730711,0.8,0.4,0.7,3,6.5,2.8,4.6,7.8,648828,3,5.2,0.8,2,0.8,8,2.8,10,7,6.4,2,10,0.4,5.5,2.9,3.9,6.9
"Honda",44730,"https://www.ccarprice.com/products/Honda_Ridgeline_RTL-E_AWD_2023.jpg","Ridgeline RTL-E 2023","3.5L V6 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",280,3.5,262,70.8,210.2,78.6,125.2,NA,6,52,"Automatic","all",5,4,4510,"Petrol",18,24,"SUV",6.6,7.3,5.9,6.6,0.0620842572062084,1,1,1.2,7,8,0,5.6,7.8,1169737.776,5.4,6.6,3,8,2.3,4,4.3,10,4.6,6.1,2,10,0.7,6.4,2.9,5.5,7.8
"Honda",16190,"https://www.ccarprice.com/products/Honda_Fit_LX_2022.jpg","Fit LX 2022","1.5L Inline-4 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",130,1.5,114,60,161.4,67,99.6,4.4,4,28,"Manual","front",5,4,2522,"Petrol",29,36,"Hatchback",6.6,5.7,3.9,4.8,0.0515463917525773,0.9,0.4,0.8,3,6.5,2.8,4.6,7.8,648828,3,5.2,0.8,2,0.8,8,2.8,10,7,6.5,2,10,0.4,5.5,2.9,3.9,6.9
"Honda",21870,"https://www.ccarprice.com/products/Honda_HR_V_EX_L_2022.jpg","HR V EX L 2022","1.8L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",141,1.8,127,63.2,170.9,70.5,102.8,5.4,4,35,"CVT","all",5,4,2974,"Petrol",28,34,"SUV",6.6,5.8,4.2,5,0.0474108944182919,0.8,0.5,0.8,7,8,3.4,6.9,7.8,761462.04,3.5,5.5,1.1,8,0.8,4,3.3,10,6.5,6.4,1,10,0.5,5.3,2.9,4.2,6.9
"Honda",41780,"https://www.ccarprice.com/products/Honda_Ridgeline_RTL_2023_1.jpg","Ridgeline RTL 2023","3.5L V6 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",280,3.5,262,70.8,210.2,78.6,125.2,NA,6,52,"Automatic","all",5,4,4475,"Petrol",18,24,"SUV",6.6,7.3,5.9,6.6,0.0625698324022346,1,1,1.2,7,8,0,5.6,7.8,1169737.776,5.4,6.6,3,8,2.3,4,4.3,10,4.6,6.1,2,10,0.7,6.4,2.9,5.5,7.8
"Honda",38800,"https://www.ccarprice.com/products/Honda_Ridgeline_Sport_2023.jpg","Ridgeline Sport 2023","3.5L V6 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",280,3.5,262,70.8,210.2,78.6,125.2,NA,6,52,"Automatic","all",5,4,4436,"Petrol",18,24,"SUV",6.6,7.3,5.9,6.6,0.0631199278629396,1.1,1,1.2,7,8,0,5.6,7.8,1169737.776,5.4,6.6,3,8,2.3,4,4.3,10,4.6,6.1,2,10,0.7,6.4,2.9,5.5,7.8
"Honda",39970,"https://www.ccarprice.com/products/Honda_Passport_EXL_AWD_2022.jpg","Passport EX-L AWD 2022","3.5-liter V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","","Yes","","","Yes","","","","","","","","Yes","","","","","","",280,3.5,262,72.2,189.1,78.6,111,NA,NA,52,"Automatic","all",5,4,4236,"Petrol",19,24,"SUV",5.6,7.2,5.9,6.6,0.0661000944287063,1.1,1,1.2,7,8,0,5.6,6.1,1073127.372,4.9,5.3,3,8,0,4,3.7,10,5.1,6.4,2,10,0.7,6.4,2.9,5.1,7.8
"Honda",27450,"https://www.ccarprice.com/products/Honda_HR-V_EX-L_2023_1.jpg","HR-V EX-L 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","Yes","Yes","","","","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,39,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",6.2,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,6.1,825310.768,3.8,4.6,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0.5,5.1,2.9,4.3,6.9
"Honda",32350,"https://www.ccarprice.com/products/Honda_CR-V_EX_2023_1.jpg","CR-V EX 2023","1.5-liter Turbo Inline-4 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","",190,1.5,179,66.1,182.1,73,104.8,NA,4,4,"CVT","front",5,4,3398,"Petrol",28,34,"SUV",6.6,5.8,4.2,5,0.0559152442613302,0.9,0.7,0.9,3,8,0,4.1,7.8,878687.13,4,5.8,0.8,2,0.8,4,1.8,10,6,6.1,0,10,0.1,4.9,2.9,4.6,6.8
"Honda",26570,"https://www.ccarprice.com/products/Honda_HR-V_EX-L_AWD_2022.jpg","HR-V EX-L 2022","1.8-liter Inline-4 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","Yes","Yes","","","","Yes","","","","","","",141,1.8,127,63.2,170.4,69.8,102.8,5.4,4,35,"CVT","front",5,4,2974,"Petrol",28,34,"SUV",6.2,5.8,4.2,5,0.0474108944182919,0.8,0.5,0.8,3,8,3.4,5.4,6.1,751695.744,3.5,4.5,1.1,2,0.8,4,1.8,10,6.5,6.4,1,10,0.5,5.3,2.9,4.2,6.9
"Honda",25070,"https://www.ccarprice.com/products/Honda_HR-V_EX-L_2022.jpg","HR-V EX-L 2022","1.8L Inline-4 Gas","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","Yes","Yes","","","","Yes","","","","","","",141,1.8,127,63.2,170.4,69.8,102.8,5.4,4,35,"CVT","front",5,4,2959,"Petrol",28,34,"SUV",6.2,5.8,4.2,5,0.0476512335248395,0.8,0.5,0.8,3,8,3.4,5.4,6.1,751695.744,3.5,4.5,1.1,2,0.8,4,1.8,10,6.5,6.4,1,10,0.5,5.3,2.9,4.2,6.9
"Honda",23650,"https://www.ccarprice.com/products/Honda_HR-V_2023_1.jpg","HR-V 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,NA,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",5.9,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,5.6,825310.768,3.8,4.3,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0,4.9,2.9,4.3,6.8
"Honda",26890,"https://www.ccarprice.com/products/Honda_HR-V_LX_Sport_2023.jpg","HR-V Sport 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",158,2,138,63.8,179.8,72.4,104.5,NA,4,NA,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",5.9,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,5.6,830517.776,3.8,4.3,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0,4.9,2.9,4.3,6.8
"Honda",25320,"https://www.ccarprice.com/products/Honda_HR-V_Sport_AWD_2022.jpg","HR-V Sport AWD 2022","1.8L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",141,1.8,127,63.2,170.9,70.5,102.8,5.4,4,35,"CVT","all",5,4,3096,"Petrol",26,31,"SUV",5.9,6.1,4.7,5.4,0.0455426356589147,0.8,0.5,0.8,7,8,3.4,6.9,5.6,761462.04,3.5,4.2,1.1,8,0.8,4,3.3,10,6.5,6.5,1,10,0.5,5.4,2.9,4.2,7
"Honda",44310,"https://www.ccarprice.com/products/Honda_Pilot_TrailSport_2022.jpg","Pilot TrailSport 2022","3.5L V6 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","","Yes","Yes","Yes","Yes","Yes","","","","",280,3.5,262,71.2,196.5,78.6,110.9,NA,6,52,"Automatic","all",8,5,4251,"Petrol",19,25,"SUV",8.8,7.2,5.8,6.5,0.0658668548576805,1.1,1,1.2,7,8,0,5.6,8.9,1099676.88,5.1,7.1,3,8,2.3,4,4.3,10,4.9,6.3,2,10,0.7,6.2,5,6.6,8.3
"Honda",23650,"https://www.ccarprice.com/products/Honda_HR-V_LX_2023_1.jpg","HR-V LX 2023","2.0L Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","","Yes","","","","Yes","","","","Yes","","","","","","",158,2,138,63.4,179.8,72.4,104.5,NA,4,NA,"CVT","front",5,4,NA,"Petrol",26,32,"SUV",5.9,6.1,4.6,5.3,0,0,0.5,0.2,3,8,0,4.1,5.6,825310.768,3.8,4.3,1.3,2,0.8,4,1.7,10,6.2,6.4,0,10,0,4.9,2.9,4.3,6.8
"Honda",34640,"https://www.ccarprice.com/products/Honda-Accord-Hybrid-EXL-2023.jpg","Accord Hybrid EX-L 2023","2.0L Inline-4 Hybrid","Hybrid","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",143,2,129,57.1,196.1,73.3,111.4,5.8,4,34,"CVT","front",5,4,3388,"Hybrid",48,48,"Sedan",5.9,2.8,1.9,2.4,0.0422077922077922,0.7,0.5,0.7,3,3,3.6,3.6,6.7,820762.823,3.8,4.9,1.3,2,0.8,6,2.4,10,6.2,4.6,0,7,0.5,3.2,2.9,4.3,5.2
"Honda",33860,"https://www.ccarprice.com/products/Honda_Accord_Sport_2.0T_2023_1.jpg","Accord Sport 2.0T 2023","2.0L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",252,2,273,57.1,196.1,73.3,111.4,NA,4,39,"Automatic","front",5,4,3380,"Petrol",22,32,"Sedan",5.9,6.7,4.6,5.7,0.0745562130177515,1.2,1.1,1.3,3,3,0,2.2,6.7,820762.823,3.8,4.9,1.3,2,0.8,6,2.6,10,6.2,6.6,0,10,0.5,5.1,2.9,4.3,6.9
"Honda",33260,"https://www.ccarprice.com/products/Honda_Accord_Sport_2.0T_2022.jpg","Accord Sport 2.0T 2022","2.0L Turbo Inline-4 Gas","Gasoline","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","",252,2,273,57.1,196.1,73.3,111.4,NA,4,39,"Automatic","front",5,4,3380,"Petrol",22,32,"Sedan",5.9,6.7,4.6,5.7,0.0745562130177515,1.2,1.1,1.3,3,3,0,2.2,6.7,820762.823,3.8,4.9,1.3,2,0.8,6,2.6,10,6.2,6.6,0,10,0.5,5.1,2.9,4.3,6.9
"BMW",308090,"https://www.ccarprice.com/products/BMW_M8_Coupe_Competition_2023.jpg","M8 Coupe Competition 2023","petrol engine","Premium","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","","Yes","","","",NA,NA,NA,53,191.2,74.9,111.1,5,8,53,"Automatic","all",4,2,4295,"Petrol",15,21,"",7.5,7.8,6.4,7.1,0,0,0,0,7,0,3.1,3.8,8.9,759006.64,3.5,6.1,0,8,3.8,0,2.7,9.8,6.5,7.4,1,10,0.7,6.1,2.1,3.7,7.4
"BMW",102900,"https://www.ccarprice.com/products/BMW_M6_2022.jpg","M6 2022","Twin Turbo Premium Unleaded V-8 4.4 L","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","","","","","",560,4.4,503,55,196,84,114,4,8,80,"Automatic","rear",4,2,4211,"Petrol",22,33,"Coupe",6.2,6.7,4.4,5.6,0.132985039183092,2.2,1.9,2.4,10,2,2.5,5.4,6.7,905520,4.2,5.2,4,10,3.8,10,7.1,9.9,5.8,6.4,0,10,1.1,5.3,2.1,4.2,6.9
"BMW",105990,"https://www.ccarprice.com/products/BMW_M6_2023_1.jpg","M6 2023","Twin Turbo Premium Unleaded V-8 4.4 L","Petrol","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","","","","","","","","","","","","",560,4.4,503,55,196,84,114,4,8,80,"Automatic","rear",4,2,4211,"Petrol",22,33,"Coupe",6.2,6.7,4.4,5.6,0.132985039183092,2.2,1.9,2.4,10,2,2.5,5.4,6.7,905520,4.2,5.2,4,10,3.8,10,7.1,9.9,5.8,6.4,0,10,1.1,5.3,2.1,4.2,6.9
